"gc","map"
0.546856,0.982027
0.540889,0.969618
0.542613,0.79966
0.62013,0.973278
0.649702,0.974601
0.628051,0.977902
0.636737,0.971738
0.606919,0.974231
0.604809,0.976313
0.586186,0.975075
0.56539,0.976227
0.548001,0.977924
0.509347,0.968244
0.55649,0.962576
0.621861,0.974956
0.588427,0.964515
0.577984,0.973557
0.556479,0.974436
0.57656,0.963765
0.57549,0.970905
0.579285,0.952028
0.621665,0.968126
0.618271,0.979264
0.590623,0.955476
0.624246,0.9692
0.617092,0.977487
0.616533,0.969064
0.549079,0.970254
0.555126,0.948346
0.632536,0.958546
0.594011,0.967385
0.547099,0.962357
0.560717,0.938714
0.591482,0.939485
0.588269,0.459996
0.579114,0.596572
0.557479,0.961297
0.585388,0.935732
0.571248,0.953164
0.630767,0.971188
0.64318,0.964524
0.619873,0.96651
0.602127,0.969048
0.597957,0.950736
0.596281,0.957205
0.59307,0.961498
0.602846,0.955783
0.606966,0.968895
0.612137,0.971361
0.635503,0.971557
0.596053,0.966795
0.60731,0.96773
0.626777,0.970357
0.620757,0.970236
0.628556,0.970231
0.606415,0.959193
0.590691,0.958657
0.606248,0.958359
0.630606,0.975869
0.60424,0.956243
0.606493,0.952161
0.618123,0.973835
0.614571,0.971342
0.595235,0.957577
0.614375,0.967234
0.645031,0.969569
0.645326,0.978496
0.65381,0.972656
0.646679,0.975802
0.618961,0.96888
0.58724,0.95663
0.618317,0.966781
0.654921,0.977089
0.647804,0.966159
0.645153,0.968524
0.574972,0.958678
0.621189,0.970235
0.642064,0.962539
0.645825,0.970299
0.631824,0.960736
0.624239,0.966739
0.62863,0.966392
0.631258,0.972878
0.603539,0.964731
0.589862,0.954003
0.597725,0.968397
0.596915,0.974014
0.579053,0.951537
0.594778,0.960309
0.629693,0.951103
0.58309,0.955561
0.578814,0.968993
0.572697,0.959864
0.619419,0.966962
0.61898,0.974104
0.637957,0.975074
0.627733,0.970627
0.627533,0.971407
0.627593,0.966472
0.629758,0.971851
0.655532,0.978895
0.654237,0.976179
0.657618,0.976624
0.657249,0.98123
0.654565,0.971031
0.638599,0.977654
0.611847,0.972296
0.608961,0.975598
0.607224,0.973967
0.605814,0.953335
0.611813,0.968285
0.621648,0.966792
0.593338,0.970871
0.575314,0.963062
0.573909,0.964434
0.581818,0.969612
0.604233,0.965755
0.577751,0.967032
0.600968,0.972029
0.606483,0.973458
0.578126,0.977454
0.615642,0.965449
0.579919,0.98046
0.544276,0.978819
0.577041,0.977039
0.583966,0.975033
0.623796,0.97835
0.621482,0.973221
0.563871,0.968458
0.539536,0.982351
0.556282,0.961679
0.46273,0.980509
0.453018,0.974988
0.433902,0.959508
0.462187,0.942931
0.319802,0.889967
0.569752,0.921467
0.602924,0.96404
0.598333,0.973131
0.62265,0.971776
0.591443,0.96251
0.612652,0.955854
0.588297,0.938387
0.605693,0.974401
0.625775,0.974769
0.649109,0.978871
0.648536,0.970163
0.650866,0.973043
0.644956,0.977814
0.624151,0.975228
0.612145,0.975247
0.612565,0.940451
0.587236,0.972464
0.619369,0.963574
0.609703,0.973648
0.593561,0.948723
0.620217,0.9729
0.617719,0.958209
0.633166,0.963063
0.628238,0.973809
0.642706,0.966943
0.644766,0.969957
0.625148,0.967617
0.604634,0.966641
0.640384,0.972727
0.648712,0.974999
0.654473,0.973631
0.641759,0.963867
0.601888,0.952079
0.56197,0.908512
0.540314,0.943019
0.552303,0.95632
0.552186,0.949469
0.568856,0.961876
0.559874,0.90534
0.61199,0.589665
0.611295,0.588641
0.603313,0.552711
0.601216,0.636158
0.607641,0.617451
0.625357,0.431149
0.324052,0.434808
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.232485,0.614659
0.465963,0.604112
0.491224,0.518707
0.513447,0.588548
0.520737,0.605839
0.466743,0.638964
0.484045,0.515125
0.551821,0.496692
0.465056,0.929171
0.586814,0.961802
0.601207,0.970135
0.618128,0.970086
0.601591,0.954005
0.647766,0.981838
0.623928,0.971569
0.606544,0.961807
0.58945,0.963867
0.603484,0.960159
0.603289,0.962771
0.61056,0.976006
0.632895,0.969138
0.596485,0.953748
0.614793,0.968571
0.597163,0.942923
0.588449,0.968293
0.600208,0.940752
0.586047,0.956078
0.570277,0.958772
0.56515,0.944369
0.54058,0.974882
0.585281,0.961501
0.568972,0.965714
0.568467,0.940641
0.521056,0.965715
0.572801,0.915651
0.57185,0.970916
0.563336,0.926895
0.572211,0.935174
0.535926,0.967401
0.591468,0.978389
0.609412,0.95205
0.617793,0.975767
0.648947,0.968474
0.647857,0.97299
0.615336,0.963104
0.600212,0.9517
0.611764,0.965027
0.567578,0.966116
0.591963,0.974126
0.572556,0.97064
0.60732,0.962538
0.599611,0.953711
0.585967,0.961504
0.547971,0.968866
0.535277,0.973251
0.60984,0.972309
0.587342,0.977447
0.598678,0.983692
0.62821,0.978398
0.598047,0.977522
0.567094,0.967075
0.543985,0.963592
0.576712,0.955422
0.571277,0.970928
0.53171,0.960399
0.577188,0.948892
0.525159,0.967741
0.503241,0.960557
0.490781,0.919635
0.480517,0.945939
0.494909,0.953165
0.510352,0.952123
0.528655,0.964525
0.456113,0.963987
0.451043,0.970308
0.466151,0.968772
0.414422,0.964141
0.449049,0.943563
0.452162,0.852682
0.537647,0.952483
0.543195,0.968074
0.595126,0.980596
0.557384,0.975548
0.611151,0.9742
0.563871,0.95351
0.565352,0.959016
0.575775,0.967276
0.600796,0.97646
0.637774,0.976903
0.608911,0.975659
0.562199,0.968569
0.548875,0.941806
0.557403,0.953386
0.573146,0.963561
0.585308,0.954985
0.598327,0.9675
0.600589,0.962356
0.605523,0.96035
0.634326,0.973574
0.620549,0.963782
0.59005,0.952468
0.598978,0.962506
0.596244,0.962312
0.587553,0.962653
0.615126,0.962437
0.595438,0.949191
0.607248,0.948822
0.590306,0.962315
0.569311,0.959999
0.56962,0.950764
0.60114,0.962505
0.607297,0.935058
0.585781,0.970739
0.585012,0.964217
0.579737,0.960154
0.615199,0.954247
0.603643,0.930212
0.572249,0.819636
0.580562,0.87769
0.615826,0.445108
0.504112,0.746873
0.545293,0.8657
0.535497,0.958955
0.565927,0.96625
0.590526,0.870813
0.567401,0.770596
0.499855,0.876502
0.562354,0.956971
0.560882,0.94192
0.601196,0.900232
0.635039,0.976787
0.627341,0.970168
0.644681,0.967955
0.651513,0.975576
0.656337,0.972106
0.651031,0.97219
0.645015,0.970941
0.614587,0.964552
0.611004,0.962422
0.618021,0.980874
0.622417,0.977605
0.600408,0.973132
0.603506,0.955872
0.634417,0.971846
0.647166,0.969834
0.64098,0.971191
0.622403,0.946149
0.579138,0.934744
0.526597,0.96583
0.524188,0.963806
0.493932,0.976351
0.571381,0.941493
0.568317,0.928252
0.607457,0.955141
0.562273,0.967992
0.601242,0.971494
0.547105,0.974289
0.528878,0.980323
0.528078,0.900971
0.563652,0.940518
0.635886,0.9726
0.626119,0.979353
0.621886,0.972193
0.58795,0.959928
0.60299,0.974191
0.537621,0.962248
0.601323,0.863692
0.618811,0.979669
0.607805,0.968544
0.618041,0.965082
0.603634,0.961889
0.590546,0.943549
0.574432,0.959975
0.604069,0.938472
0.585721,0.949552
0.582568,0.965842
0.515065,0.956171
0.585556,0.964835
0.583002,0.949209
0.544035,0.954541
0.539482,0.960447
0.529054,0.934643
0.535785,0.954075
0.579543,0.977756
0.614215,0.973098
0.615734,0.970963
0.624892,0.982464
0.628162,0.972393
0.601891,0.954742
0.578499,0.972443
0.598163,0.976834
0.581561,0.9681
0.570364,0.979264
0.576745,0.970564
0.636083,0.967393
0.577717,0.972882
0.563037,0.975499
0.584473,0.971574
0.540649,0.950004
0.582555,0.970563
0.571192,0.967081
0.550005,0.969558
0.547257,0.981115
0.511365,0.966167
0.560463,0.964157
0.565752,0.971476
0.562239,0.979214
0.549571,0.983966
0.550747,0.986328
0.535006,0.97348
0.513403,0.975261
0.451858,0.967339
0.424248,0.934285
0.424805,0.931438
0.431694,0.960121
0.466842,0.979182
0.527815,0.890034
0.599837,0.932348
0.61701,0.960541
0.579291,0.965242
0.598105,0.965179
0.554297,0.962763
0.576428,0.939375
0.584037,0.963384
0.569151,0.980542
0.56489,0.976921
0.591704,0.959687
0.600181,0.950154
0.585105,0.986346
0.614864,0.966791
0.548266,0.968339
0.576262,0.941559
0.565854,0.974477
0.591339,0.968941
0.629189,0.975593
0.635429,0.97209
0.640663,0.967675
0.647782,0.973716
0.647458,0.962153
0.635184,0.970481
0.604071,0.967847
0.634164,0.970158
0.634433,0.971579
0.615601,0.977767
0.623486,0.968886
0.588313,0.953911
0.580457,0.96316
0.575655,0.968677
0.581669,0.971666
0.586124,0.972891
0.6448,0.976857
0.647955,0.972485
0.63526,0.950983
0.632534,0.970465
0.631935,0.974446
0.623919,0.962284
0.594156,0.962743
0.522077,0.976452
0.525802,0.972957
0.552638,0.949528
0.535585,0.931101
0.60605,0.871069
0.635089,0.801721
0.503273,0.918894
0.552368,0.412276
0.598818,0.412122
0.598895,0.409667
0.550508,0.809742
0.633612,0.923169
0.635865,0.961347
0.548705,0.953851
0.615166,0.9594
0.592123,0.948297
0.580917,0.958575
0.485551,0.954133
0.521561,0.9267
0.560195,0.916103
0.457322,0.960651
0.482194,0.94126
0.504844,0.940745
0.499249,0.871777
0.513174,0.949483
0.480841,0.973843
0.4694,0.968247
0.49821,0.872312
0.52893,0.958808
0.550097,0.951962
0.582439,0.960282
0.534684,0.960175
0.550396,0.965889
0.56917,0.942502
0.566739,0.966876
0.580418,0.981061
0.626278,0.975316
0.642367,0.978902
0.622145,0.968368
0.60856,0.961601
0.63441,0.976755
0.619142,0.960633
0.590295,0.955597
0.607653,0.958697
0.628931,0.944197
0.636264,0.827629
0.642148,0.950532
0.639177,0.975126
0.603517,0.973071
0.599388,0.962164
0.592146,0.956938
0.609284,0.972577
0.62097,0.966102
0.642735,0.974176
0.644837,0.965992
0.65202,0.977735
0.625494,0.968346
0.623081,0.959652
0.601195,0.958659
0.629287,0.968138
0.641119,0.981242
0.643773,0.976745
0.63064,0.974224
0.606197,0.956186
0.607664,0.956289
0.616334,0.967744
0.603938,0.964017
0.585372,0.971383
0.576176,0.969071
0.563092,0.970415
0.579519,0.972764
0.579095,0.983931
0.548253,0.975588
0.520665,0.963088
0.53709,0.948755
0.507729,0.969563
0.534848,0.97692
0.58791,0.970862
0.58916,0.962359
0.571547,0.961075
0.598788,0.970744
0.561034,0.964521
0.531584,0.975419
0.609277,0.978689
0.578113,0.980771
0.589541,0.95493
0.560349,0.962711
0.568609,0.981341
0.584169,0.982787
0.559123,0.980458
0.533622,0.965138
0.486689,0.959853
0.539969,0.941537
0.575116,0.962383
0.525473,0.970976
0.529352,0.970953
0.571445,0.970406
0.55992,0.978136
0.502396,0.943372
0.573924,0.921905
0.569991,0.871504
0.601226,0.916243
0.6243,0.957327
0.59674,0.946554
0.573838,0.948664
0.584588,0.981353
0.604028,0.953986
0.625594,0.97676
0.633756,0.980184
0.644258,0.962806
0.636447,0.970886
0.608853,0.962104
0.634701,0.965938
0.633692,0.96179
0.62235,0.96817
0.639459,0.971987
0.620326,0.978561
0.609978,0.961543
0.609894,0.973047
0.602085,0.954273
0.633038,0.97373
0.614274,0.96077
0.593899,0.966916
0.571268,0.902219
0.589051,0.940196
0.63273,0.947743
0.549606,0.903458
0.614473,0.42312
0.61424,0.442643
0.585907,0.868759
0.624022,0.940733
0.629249,0.955604
0.637532,0.979641
0.62706,0.968718
0.603111,0.953762
0.630227,0.970161
0.631478,0.968495
0.614501,0.970833
0.611069,0.953313
0.568521,0.962118
0.56312,0.939199
0.525313,0.943288
0.569098,0.930223
0.551135,0.946589
0.503721,0.964209
0.528863,0.944812
0.5517,0.943881
0.593544,0.938125
0.534831,0.92223
0.522648,0.951434
0.615863,0.962555
0.637071,0.968147
0.652793,0.971287
0.638485,0.963119
0.611871,0.970552
0.618327,0.911094
0.587611,0.950489
0.612613,0.973849
0.609982,0.969444
0.605597,0.968954
0.597839,0.960155
0.600971,0.963395
0.620242,0.966718
0.622538,0.977046
0.635213,0.972655
0.650039,0.964487
0.648206,0.971917
0.627595,0.97277
0.608996,0.962826
0.631112,0.970169
0.648067,0.978886
0.627233,0.967874
0.637048,0.965558
0.649169,0.972075
0.634683,0.968135
0.638337,0.961666
0.653439,0.977762
0.653356,0.978779
0.65418,0.964221
0.64632,0.963811
0.637517,0.971593
0.61565,0.975767
0.642343,0.978598
0.638611,0.982333
0.606891,0.969517
0.586729,0.964802
0.579826,0.961015
0.589418,0.946414
0.60121,0.96017
0.613561,0.969032
0.594079,0.964872
0.627716,0.968556
0.600266,0.959169
0.598299,0.955206
0.608464,0.969616
0.598492,0.967552
0.574384,0.957728
0.587444,0.96514
0.581797,0.966565
0.570002,0.966847
0.540249,0.972355
0.524863,0.962543
0.550787,0.931605
0.533349,0.939087
0.561952,0.951721
0.506809,0.969628
0.556879,0.971227
0.573819,0.980432
0.565005,0.961282
0.539885,0.962007
0.573185,0.951441
0.560377,0.957842
0.527331,0.932744
0.512744,0.926923
0.529855,0.927451
0.530525,0.939463
0.485376,0.965613
0.558798,0.965974
0.594582,0.976069
0.586497,0.973519
0.550507,0.967971
0.56977,0.966968
0.529172,0.971102
0.489802,0.942333
0.456627,0.947985
0.556531,0.936961
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.616155,0
0.612726,0
0.485498,0.702082
0.582618,0.89191
0.573942,0.959146
0.576486,0.947695
0.604798,0.957628
0.593019,0.957644
0.569329,0.92875
0.583773,0.963589
0.579074,0.969852
0.570143,0.965818
0.588311,0.960666
0.583296,0.968482
0.568208,0.965812
0.594113,0.966171
0.606856,0.96894
0.606959,0.974398
0.612299,0.974096
0.628132,0.973789
0.607655,0.972849
0.635094,0.975003
0.633684,0.972944
0.616046,0.973622
0.579889,0.956583
0.606403,0.953234
0.603971,0.969008
0.607862,0.975825
0.580143,0.967951
0.577671,0.955766
0.606959,0.958268
0.614295,0.960729
0.602913,0.960427
0.594475,0.952799
0.606013,0.971989
0.580805,0.964782
0.585462,0.895118
0.623731,0.982395
0.641344,0.972867
0.657727,0.975326
0.659444,0.976067
0.653923,0.980013
0.647941,0.977547
0.624139,0.976497
0.623804,0.969546
0.647952,0.97582
0.659233,0.98084
0.654585,0.961246
0.658259,0.97947
0.656871,0.977394
0.649555,0.978215
0.650661,0.973906
0.660198,0.983855
0.658977,0.97527
0.657914,0.981869
0.653616,0.983637
0.630996,0.972023
0.60886,0.970856
0.625288,0.976578
0.617382,0.970718
0.621493,0.974184
0.62632,0.972275
0.62651,0.974776
0.623793,0.966709
0.626937,0.963188
0.651973,0.97291
0.657456,0.978969
0.653618,0.978981
0.654316,0.981155
0.651054,0.977518
0.62251,0.974758
0.657964,0.976497
0.655114,0.9819
0.654389,0.98154
0.64145,0.974852
0.634428,0.975599
0.643387,0.969012
0.634112,0.980243
0.606068,0.973803
0.590283,0.955655
0.616387,0.974725
0.596511,0.9661
0.557852,0.964313
0.563922,0.960557
0.585288,0.957082
0.62602,0.976179
0.613898,0.97889
0.631178,0.980781
0.640645,0.979374
0.63405,0.98212
0.60101,0.979944
0.624808,0.980016
0.621529,0.976938
0.589611,0.972359
0.543821,0.967866
0.478036,0.973018
0.519517,0.964649
0.457739,0.958817
0.488274,0.943177
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.605751,0.65413
0.612514,0
0.47931,0.569795
0.540718,0.753198
0.584012,0.942231
0.583884,0.952189
0.573277,0.953229
0.546613,0.946286
0.553866,0.953727
0.621497,0.96239
0.642862,0.978132
0.655729,0.954755
0.64262,0.969393
0.637374,0.9709
0.621794,0.971687
0.599416,0.944288
0.615102,0.964838
0.611902,0.979185
0.577508,0.931622
0.598971,0.944178
0.606635,0.97143
0.625576,0.961192
0.622336,0.96442
0.616332,0.945847
0.651883,0.973892
0.654186,0.972096
0.65311,0.970929
0.654883,0.971205
0.631009,0.959698
0.625091,0.957584
0.654882,0.967098
0.644226,0.974574
0.645872,0.960258
0.59448,0.948561
0.592031,0.956664
0.598715,0.968639
0.604156,0.953754
0.607151,0.964239
0.586798,0.962113
0.591365,0.961132
0.596131,0.970086
0.609104,0.956922
0.601764,0.961277
0.608451,0.964332
0.61827,0.9579
0.589367,0.969893
0.626141,0.971221
0.595166,0.949639
0.561898,0.95852
0.582127,0.958874
0.616908,0.961369
0.588159,0.957558
0.5646,0.974555
0.555427,0.965585
0.582379,0.955485
0.593564,0.95901
0.56149,0.972799
0.556106,0.926679
0.540245,0.951681
0.565345,0.961827
0.535275,0.96176
0.54091,0.954599
0.589725,0.980365
0.616729,0.976335
0.627404,0.968701
0.601766,0.967051
0.640114,0.980543
0.64807,0.983661
0.640668,0.982156
0.62637,0.973714
0.640228,0.966712
0.615028,0.974058
0.59789,0.965526
0.568737,0.963833
0.554461,0.961414
0.562159,0.95657
0.535284,0.955342
0.548356,0.967423
0.547042,0.972552
0.543191,0.977726
0.56364,0.975462
0.575909,0.982252
0.57959,0.982946
0.518763,0.977368
0.508512,0.971562
0.530649,0.969023
0.520966,0.937817
0.513119,0.941155
0.453089,0.969622
0.445351,0.910718
0.518318,0.908079
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.62276,0.654792
0.6213,0.488449
0.590519,0.669219
0.550609,0.679594
0.534714,0.580945
0.539192,0.775531
0.549618,0.922838
0.605976,0.872229
0.569492,0.974549
0.589927,0.974746
0.584286,0.979092
0.557796,0.822538
0.566479,0.962006
0.573128,0.797656
0.552237,0.944914
0.584228,0.894296
0.589817,0.966762
0.589345,0.938058
0.626291,0.96958
0.630146,0.978086
0.627175,0.964785
0.604894,0.967567
0.602324,0.978374
0.519837,0.951785
0.538449,0.936748
0.570406,0.951894
0.560682,0.930212
0.590669,0.915113
0.566634,0.946615
0.63221,0.973213
0.61379,0.975615
0.609636,0.982795
0.625607,0.960871
0.597098,0.943593
0.586144,0.963383
0.583375,0.960737
0.618174,0.975958
0.633254,0.968392
0.597596,0.945242
0.623692,0.959175
0.587461,0.978775
0.592243,0.96565
0.58357,0.958539
0.588317,0.976702
0.601814,0.981533
0.570618,0.968552
0.570676,0.962812
0.552304,0.938667
0.55389,0.950364
0.527487,0.96171
0.577672,0.967527
0.555409,0.970378
0.550441,0.975134
0.550259,0.971757
0.587104,0.966677
0.570662,0.953245
0.555786,0.971678
0.500071,0.944751
0.528387,0.922728
0.592946,0.953641
0.529105,0.954786
0.53157,0.947543
0.569063,0.969946
0.559028,0.974514
0.591561,0.966179
0.55772,0.911904
0.590288,0.960619
0.522878,0.899499
0.567975,0.946939
0.604906,0.97155
0.603479,0.967149
0.535886,0.969317
0.535359,0.954491
0.533441,0.942804
0.582299,0.971848
0.562254,0.963624
0.576517,0.961481
0.611725,0.977478
0.619482,0.982955
0.598967,0.980047
0.618989,0.974296
0.564282,0.969784
0.578188,0.955774
0.555964,0.962886
0.539718,0.941444
0.422314,0.943574
0.422333,0.953456
0.449011,0.926584
0.511297,0.946954
0.484954,0.945037
0.543052,0.944141
0.586973,0.977374
0.588364,0.979941
0.555819,0.96153
0.567959,0.964511
0.545736,0.954891
0.516667,0.949971
0.541146,0.958119
0.58027,0.965499
0.553078,0.908374
0.537599,0.874359
0.541936,0.848421
0.565353,0.964922
0.523644,0.745753
0.550859,0.953929
0.572584,0.941749
0.560324,0.875818
0.559488,0.944129
0.549227,0.955869
0.562211,0.958293
0.574426,0.959095
0.581986,0.969361
0.523462,0.965779
0.506589,0.903675
0.50992,0.814995
0.493954,0.912988
0.540564,0.918686
0.583713,0.685633
0.516044,0.69397
0.55218,0.812015
0.591704,0.953099
0.583399,0.783187
0.604923,0.446637
0.16585,0.473795
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.357651,0.921376
0.602999,0.953007
0.563297,0.962307
0.529926,0.979
0.541177,0.974282
0.583136,0.977808
0.605056,0.974288
0.599846,0.959908
0.565284,0.978331
0.563577,0.975763
0.548659,0.968374
0.503946,0.961717
0.555725,0.944265
0.627204,0.961829
0.634069,0.970166
0.638279,0.981012
0.630466,0.977627
0.638972,0.977911
0.629223,0.982639
0.588575,0.977726
0.52982,0.964182
0.49402,0.941922
0.535042,0.942308
0.556362,0.9274
0.524182,0.840134
0.573527,0.918063
0.588602,0.966255
0.576419,0.974277
0.562885,0.920842
0.559884,0.947489
0.635151,0.977353
0.585046,0.971204
0.574227,0.980173
0.573038,0.984021
0.586181,0.974965
0.524014,0.959787
0.581319,0.982591
0.562247,0.977707
0.509417,0.961674
0.461854,0.970675
0.512437,0.979212
0.492078,0.945383
0.427991,0.930667
0.458137,0.941627
0.358761,0.823572
0.451932,0.916318
0.479165,0.921086
0.511329,0.933919
0.530218,0.918015
0.508444,0.93871
0.544021,0.936526
0.537438,0.953604
0.489459,0.937294
0.527617,0.950962
0.54013,0.945866
0.56144,0.956509
0.571589,0.961115
0.593757,0.964271
0.596624,0.967372
0.594541,0.962212
0.565035,0.880321
0.555995,0.895894
0.486,0.956635
0.521948,0.833886
0.522993,0.932243
0.566789,0.843552
0.518822,0.878662
0.537562,0.847724
0.590868,0.473759
0.590956,0.454372
0.590954,0.46358
0.566008,0.769705
0.54802,0.943654
0.531724,0.949988
0.555386,0.942568
0.569076,0.907572
0.562271,0.927268
0.567573,0.930813
0.55348,0.983723
0.546224,0.975958
0.565974,0.943911
0.529207,0.930509
0.569847,0.942047
0.510432,0.897542
0.522345,0.941942
0.54213,0.954137
0.530074,0.942541
0.511275,0.931227
0.515193,0.928136
0.505488,0.936862
0.502491,0.916594
0.563541,0.889711
0.551326,0.904852
0.548315,0.952237
0.520913,0.948788
0.500557,0.963505
0.585657,0.961119
0.628088,0.976223
0.643305,0.975269
0.62463,0.963011
0.600483,0.970502
0.5811,0.968158
0.533307,0.968239
0.562435,0.946686
0.581186,0.92269
0.584838,0.927218
0.594882,0.960173
0.565712,0.892789
0.558298,0.954799
0.554018,0.905056
0.571089,0.964811
0.564844,0.961207
0.564843,0.936546
0.571648,0.940048
0.618523,0.967327
0.627745,0.979303
0.619052,0.975932
0.542607,0.966604
0.50834,0.964694
0.485554,0.959863
0.487829,0.930349
0.49507,0.939468
0.499743,0.955678
0.492108,0.949938
0.459967,0.973647
0.489141,0.959262
0.399555,0.958321
0.45937,0.947032
0.44794,0.936619
0.571251,0.933891
0.634217,0.970085
0.609443,0.96759
0.583634,0.959054
0.623675,0.971852
0.601131,0.979593
0.601205,0.973209
0.582192,0.96024
0.573608,0.970912
0.589243,0.959599
0.573596,0.961671
0.575994,0.952592
0.562943,0.930093
0.561314,0.964003
0.591796,0.754953
0.581156,0.599603
0.603064,0.419902
0.603153,0.418938
0.603241,0.424643
0.603668,0.419279
0.572402,0.620256
0.595318,0.946363
0.592202,0.964049
0.558411,0.955359
0.587011,0.9691
0.608246,0.977105
0.600028,0.966003
0.625053,0.977167
0.637414,0.976246
0.65417,0.982262
0.646932,0.981676
0.612304,0.966854
0.608519,0.966497
0.644677,0.977585
0.631456,0.973945
0.59417,0.963473
0.58624,0.972186
0.556388,0.972685
0.628133,0.986944
0.633202,0.979911
0.641443,0.981752
0.631339,0.987149
0.628956,0.974169
0.63948,0.975377
0.612909,0.973895
0.578101,0.97038
0.538281,0.962676
0.561593,0.977508
0.518827,0.978953
0.5756,0.960431
0.569597,0.96788
0.594942,0.967672
0.624289,0.982549
0.632306,0.969369
0.616682,0.971474
0.616381,0.981312
0.616557,0.975478
0.569384,0.961974
0.564341,0.965853
0.573922,0.963066
0.639082,0.973101
0.605656,0.976427
0.598435,0.966703
0.594932,0.96987
0.632795,0.97478
0.65307,0.981785
0.656194,0.983575
0.64863,0.980499
0.645187,0.977377
0.637899,0.981288
0.613417,0.958595
0.64646,0.97974
0.633988,0.982728
0.622847,0.976682
0.588113,0.977378
0.57583,0.988283
0.561944,0.969485
0.577773,0.970258
0.543623,0.980262
0.508806,0.966574
0.380728,0.959201
0.426707,0.911337
0.408843,0.943255
0.454058,0.92612
0.444559,0.930975
0.458965,0.919077
0.468897,0.938704
0.509754,0.931839
0.493001,0.928092
0.502207,0.91736
0.545488,0.924746
0.476308,0.922158
0.50949,0.91532
0.52294,0.912521
0.493769,0.937642
0.510248,0.910296
0.520389,0.942455
0.494224,0.932509
0.472675,0.920902
0.454067,0.934047
0.506606,0.933286
0.593337,0.917663
0.590434,0.92257
0.589909,0.901969
0.584214,0.929962
0.572425,0.921878
0.608103,0
0.607698,0
0.577881,0.939464
0.570235,0.968418
0.525748,0.961794
0.546843,0.981769
0.565763,0.985069
0.554575,0.948051
0.50444,0.958532
0.557344,0.944516
0.484268,0.945668
0.551545,0.924221
0.567134,0.927867
0.481801,0.927956
0.520409,0.934716
0.510481,0.924725
0.51217,0.936469
0.521242,0.892102
0.545738,0.885065
0.544654,0.935874
0.473265,0.929752
0.5165,0.93704
0.495382,0.916073
0.486854,0.921171
0.472402,0.92211
0.486485,0.933224
0.535859,0.958593
0.556784,0.92193
0.535125,0.909848
0.512369,0.901011
0.487533,0.935616
0.550524,0.95102
0.552343,0.934406
0.48905,0.930034
0.505615,0.956985
0.551156,0.972732
0.550669,0.960553
0.531513,0.944671
0.555794,0.960066
0.566037,0.943943
0.604608,0.975828
0.630507,0.980084
0.618992,0.980274
0.607528,0.979527
0.596461,0.980137
0.615602,0.982625
0.612812,0.970493
0.602152,0.964247
0.628108,0.969207
0.614489,0.979387
0.592709,0.976508
0.563708,0.973874
0.57334,0.953127
0.565821,0.97511
0.581707,0.978588
0.585859,0.967461
0.586989,0.968898
0.549215,0.95018
0.548542,0.977629
0.54605,0.911779
0.571018,0.761255
0.607206,0.446574
0.597952,0.720578
0.604467,0.761065
0.51592,0.738698
0.492498,0.929129
0.515819,0.950348
0.522686,0.950651
0.551083,0.940676
0.545971,0.937618
0.512464,0.938829
0.533698,0.963195
0.540183,0.965653
0.585872,0.979408
0.575527,0.981089
0.569126,0.965165
0.577617,0.980918
0.545349,0.957083
0.53495,0.962062
0.557208,0.952876
0.535327,0.982489
0.534752,0.943775
0.52195,0.96328
0.539301,0.949495
0.512197,0.949366
0.534063,0.955862
0.589382,0.970545
0.571435,0.952728
0.605258,0.968215
0.619781,0.970682
0.550051,0.954211
0.507977,0.982444
0.537446,0.977688
0.54975,0.979799
0.568152,0.983344
0.494145,0.980905
0.435783,0.976263
0.427742,0.958683
0.352543,0.935241
0,0
0,0
0,0
0,0
0,0
0.390579,0.592082
0.403933,0.628965
0.444243,0.733092
0.394326,0.608391
0.469619,0.70516
0.490404,0.754302
0.613492,0
0.582777,0.737766
0.608927,0.643113
0.623011,0.959408
0.626777,0.975649
0.645622,0.970356
0.607057,0.944893
0.64343,0.976023
0.652136,0.978317
0.645838,0.978847
0.653656,0.981733
0.65016,0.974792
0.648228,0.977579
0.649511,0.978399
0.618239,0.972928
0.61469,0.973276
0.638448,0.946797
0.624763,0.958941
0.608384,0.973619
0.629807,0.977325
0.563932,0.956005
0.566731,0.959183
0.561594,0.954991
0.562124,0.977069
0.589025,0.977326
0.541221,0.948109
0.578071,0.967243
0.574298,0.980461
0.569367,0.969169
0.589755,0.971064
0.527857,0.973241
0.502932,0.962257
0.458254,0.940882
0.469879,0.949644
0.489147,0.972405
0.499675,0.954655
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.219418,0.675068
0.380973,0.70612
0.40779,0.624919
0.61456,0
0.612726,0
0.534302,0.583237
0.587928,0.794682
0.527569,0.928288
0.415204,0.782548
0.496542,0.95813
0.478776,0.924557
0.501713,0.870696
